customer_id,product_id,rating(bin),review_date,review_id,review_text,rating
7527,27,4.3,03-07-2024,427,Had some issues but support was helpful.,5
7527,1527,4.3,03-02-2024,428,Had some issues but support was helpful.,5
7559,1559,1.7,12-04-2024,429,Started strong but deteriorated quickly.,2
7559,59,1.7,08-09-2024,430,Started strong but deteriorated quickly.,2
1544,1544,4.3,18-12-2023,431,Minor issues but works as intended.,5
1544,44,4.3,24-07-2024,432,Minor issues but works as intended.,5
1534,34,3.5,22-04-2024,433,Really happy with this purchase.,4
1534,1534,3.5,29-09-2024,434,Really happy with this purchase.,4
4503,3,0.9,18-08-2024,435,"Excellent quality, would buy again.",1
4503,1503,0.9,07-08-2024,436,"Excellent quality, would buy again.",1
4502,2,0.9,22-02-2024,437,"Not what I expected, but still decent.",1
4502,1502,0.9,01-08-2024,438,"Not what I expected, but still decent.",1
9006,6,0.9,08-10-2024,439,"The item broke after a week, not happy.",1
9006,1506,0.9,25-09-2024,440,"The item broke after a week, not happy.",1
1503,3,0.9,21-10-2024,441,"Excellent quality, would buy again.",1
1503,1503,0.9,16-11-2024,442,"Excellent quality, would buy again.",1
4515,1515,2.6,12-07-2024,443,"Lasted longer than expected, good purchase.",3
4515,15,2.6,10-01-2024,444,"Lasted longer than expected, good purchase.",3
6013,13,4.3,12-03-2024,445,"Perfect for my needs, highly recommend.",5
6013,1513,4.3,27-10-2024,446,"Perfect for my needs, highly recommend.",5
1568,68,2.6,17-02-2024,447,Needs some refinement but promising.,3
1568,1568,2.6,07-04-2024,448,Needs some refinement but promising.,3
1563,1563,3.5,14-08-2024,449,Happy with the performance so far.,4
1563,63,3.5,30-12-2023,450,Happy with the performance so far.,4
4506,6,0.9,22-06-2024,451,"The item broke after a week, not happy.",1
4506,1506,0.9,08-04-2024,452,"The item broke after a week, not happy.",1
1518,18,1.7,16-05-2024,453,Best purchase I have made this year!,2
1518,1518,1.7,23-12-2023,454,Best purchase I have made this year!,2
3025,25,0.9,19-08-2024,455,Decent product but overpriced.,1
3025,1525,0.9,08-05-2024,456,Decent product but overpriced.,1
4567,1567,3.5,18-12-2023,457,Impressive attention to detail.,4
4567,67,3.5,06-11-2024,458,Impressive attention to detail.,4
1512,12,3.5,02-11-2024,459,Could be better for the price point.,4
1512,1512,3.5,11-01-2024,460,Could be better for the price point.,4
3011,1511,3.5,07-11-2024,461,"Shipping was fast, product works great!",4
3011,11,3.5,12-06-2024,462,"Shipping was fast, product works great!",4
14,1514,1.7,31-08-2024,463,"Average product, nothing special.",2
14,14,1.7,22-10-2024,464,"Average product, nothing special.",2
9055,1555,2.6,15-12-2023,465,"Decent build quality, fair price.",3
9055,55,2.6,16-05-2024,466,"Decent build quality, fair price.",3
3059,1559,1.7,26-09-2024,467,Started strong but deteriorated quickly.,2
3059,59,1.7,03-03-2024,468,Started strong but deteriorated quickly.,2
3035,1535,3.5,12-02-2024,469,Quality control needs improvement.,4
3035,35,3.5,04-04-2024,470,Quality control needs improvement.,4
3076,1576,2.6,05-01-2024,471,"Great features, worth the wait.",3
3076,76,2.6,23-11-2023,472,"Great features, worth the wait.",3
3057,57,2.6,11-10-2024,473,Some improvements needed but good overall.,3
3057,1557,2.6,02-06-2024,474,Some improvements needed but good overall.,3
75,75,4.3,09-01-2024,475,Could use some improvements.,5
75,1575,4.3,03-01-2024,476,Could use some improvements.,5
1574,1574,1.7,10-05-2024,477,"Fantastic product, fast shipping.",2
1574,74,1.7,26-02-2024,478,"Fantastic product, fast shipping.",2
4538,38,3.5,15-06-2024,479,Worth every penny spent.,4
4538,1538,3.5,06-09-2024,480,Worth every penny spent.,4
4523,23,0.9,11-12-2023,481,Nice design but functionality is lacking.,1
4523,1523,0.9,06-02-2024,482,Nice design but functionality is lacking.,1
3072,72,4.3,19-02-2024,483,Really impressed with the quality.,5
3072,1572,4.3,29-07-2024,484,Really impressed with the quality.,5
3051,51,0.9,05-01-2024,485,Mixed feelings about this one.,1
3051,1551,0.9,08-01-2024,486,Mixed feelings about this one.,1
47,47,0.9,03-07-2024,487,Perfect addition to my setup.,1
47,1547,0.9,23-05-2024,488,Perfect addition to my setup.,1
1577,77,1.7,13-03-2024,489,Satisfied with the purchase overall.,2
1577,1577,1.7,09-04-2024,490,Satisfied with the purchase overall.,2
6008,1508,1.7,15-06-2024,491,"Fantastic, exactly what I needed.",2
6008,8,1.7,15-03-2024,492,"Fantastic, exactly what I needed.",2
35,1535,3.5,15-06-2024,493,Quality control needs improvement.,4
35,35,3.5,19-08-2024,494,Quality control needs improvement.,4
1530,1530,2.6,26-09-2024,495,Absolutely love this product!,3
1530,30,2.6,13-04-2024,496,Absolutely love this product!,3
38,38,3.5,03-09-2024,497,Worth every penny spent.,4
38,1538,3.5,30-04-2024,498,Worth every penny spent.,4
32,32,4.3,27-01-2024,499,"Functions perfectly, no issues so far.",5
32,1532,4.3,25-12-2023,500,"Functions perfectly, no issues so far.",5
9023,23,0.9,06-11-2024,501,Nice design but functionality is lacking.,1
9023,1523,0.9,27-10-2024,502,Nice design but functionality is lacking.,1
3024,24,4.3,05-03-2024,503,Would give it 6 stars if I could!,5
3024,1524,4.3,12-06-2024,504,Would give it 6 stars if I could!,5
49,49,0.9,21-03-2024,505,"Not the best, but gets the job done.",1
49,1549,0.9,18-04-2024,506,"Not the best, but gets the job done.",1
9068,68,2.6,19-09-2024,507,Needs some refinement but promising.,3
9068,1568,2.6,21-05-2024,508,Needs some refinement but promising.,3
9007,7,2.6,11-03-2024,509,Amazing! Exceeded my expectations.,3
9007,1507,2.6,13-03-2024,510,Amazing! Exceeded my expectations.,3
6059,1559,1.7,17-12-2023,511,Started strong but deteriorated quickly.,2
6059,59,1.7,11-10-2024,512,Started strong but deteriorated quickly.,2
9019,1519,4.3,31-05-2024,513,"Works as advertised, no complaints.",5
9019,19,4.3,09-04-2024,514,"Works as advertised, no complaints.",5
3017,1517,4.3,05-11-2024,515,Disappointed with the overall quality.,5
3017,17,4.3,25-06-2024,516,Disappointed with the overall quality.,5
1540,40,1.7,22-12-2023,517,Impressive features for the price.,2
1540,1540,1.7,22-09-2024,518,Impressive features for the price.,2
6056,1556,0.9,20-06-2024,519,Love the design and functionality.,1
6056,56,0.9,03-08-2024,520,Love the design and functionality.,1
6031,31,1.7,31-08-2024,521,"Not as described, slightly disappointed.",2
6031,1531,1.7,18-01-2024,522,"Not as described, slightly disappointed.",2
7558,1558,2.6,29-11-2023,523,Excellent product for daily use.,3
7558,58,2.6,23-02-2024,524,Excellent product for daily use.,3
6026,1526,0.9,02-05-2024,525,"Easy to use, great features.",1
6026,26,0.9,31-05-2024,526,"Easy to use, great features.",1
6019,1519,4.3,16-08-2024,527,"Works as advertised, no complaints.",5
6019,19,4.3,27-07-2024,528,"Works as advertised, no complaints.",5
3009,9,1.7,19-06-2024,529,"It is okay, does the job.",2
3009,1509,1.7,31-10-2024,530,"It is okay, does the job.",2
6015,1515,2.6,27-10-2024,531,"Lasted longer than expected, good purchase.",3
6015,15,2.6,08-08-2024,532,"Lasted longer than expected, good purchase.",3
1529,29,0.9,01-06-2024,533,"Pretty good, room for improvement though.",1
1529,1529,0.9,01-07-2024,534,"Pretty good, room for improvement though.",1
7513,13,4.3,22-12-2023,535,"Perfect for my needs, highly recommend.",5
7513,1513,4.3,01-05-2024,536,"Perfect for my needs, highly recommend.",5
9035,1535,3.5,02-04-2024,537,Quality control needs improvement.,4
9035,35,3.5,22-04-2024,538,Quality control needs improvement.,4
31,31,1.7,24-01-2024,539,"Not as described, slightly disappointed.",2
31,1531,1.7,06-05-2024,540,"Not as described, slightly disappointed.",2
6036,36,1.7,03-01-2024,541,Outstanding performance and reliability.,2
6036,1536,1.7,08-03-2024,542,Outstanding performance and reliability.,2
9046,1546,1.7,01-12-2023,543,"Just average, nothing remarkable.",2
9046,46,1.7,16-03-2024,544,"Just average, nothing remarkable.",2
6073,1573,4.3,10-12-2023,545,Works well but expensive for what it is.,5
6073,73,4.3,14-09-2024,546,Works well but expensive for what it is.,5
1539,39,0.9,07-06-2024,547,Some flaws but overall satisfactory.,1
1539,1539,0.9,09-11-2024,548,Some flaws but overall satisfactory.,1
56,1556,0.9,07-06-2024,549,Love the design and functionality.,1
56,56,0.9,14-08-2024,550,Love the design and functionality.,1
40,40,1.7,22-02-2024,551,Impressive features for the price.,2
40,1540,1.7,01-03-2024,552,Impressive features for the price.,2
13,13,4.3,08-08-2024,553,"Perfect for my needs, highly recommend.",5
13,1513,4.3,23-11-2023,554,"Perfect for my needs, highly recommend.",5
6010,10,1.7,04-03-2024,555,Very impressed with the build quality.,2
6010,1510,1.7,15-07-2024,556,Very impressed with the build quality.,2
9069,69,0.9,22-05-2024,557,Amazing value for the features.,1
9069,1569,0.9,11-11-2024,558,Amazing value for the features.,1
7504,1504,0.9,29-04-2024,559,The product arrived late but works well.,1
7504,4,0.9,01-05-2024,560,The product arrived late but works well.,1
73,1573,4.3,14-08-2024,561,Works well but expensive for what it is.,5
73,73,4.3,22-05-2024,562,Works well but expensive for what it is.,5
3058,1558,2.6,14-02-2024,563,Excellent product for daily use.,3
3058,58,2.6,02-10-2024,564,Excellent product for daily use.,3
3006,6,0.9,16-02-2024,565,"The item broke after a week, not happy.",1
3006,1506,0.9,22-08-2024,566,"The item broke after a week, not happy.",1
3012,12,3.5,10-02-2024,567,Could be better for the price point.,4
3012,1512,3.5,04-06-2024,568,Could be better for the price point.,4
7571,71,4.3,02-01-2024,569,Solid product despite minor flaws.,5
7571,1571,4.3,08-02-2024,570,Solid product despite minor flaws.,5
9061,61,3.5,19-11-2023,571,Better than I anticipated.,4
9061,1561,3.5,26-03-2024,572,Better than I anticipated.,4
9057,57,2.6,08-01-2024,573,Some improvements needed but good overall.,3
9057,1557,2.6,27-03-2024,574,Some improvements needed but good overall.,3
3019,1519,4.3,12-05-2024,575,"Works as advertised, no complaints.",5
3019,19,4.3,09-02-2024,576,"Works as advertised, no complaints.",5
4541,1541,2.6,24-11-2023,577,Expected better quality materials.,3
4541,41,2.6,10-08-2024,578,Expected better quality materials.,3
59,1559,1.7,05-10-2024,579,Started strong but deteriorated quickly.,2
59,59,1.7,23-04-2024,580,Started strong but deteriorated quickly.,2
4530,1530,2.6,12-01-2024,581,Absolutely love this product!,3
4530,30,2.6,04-02-2024,582,Absolutely love this product!,3
7539,39,0.9,10-04-2024,583,Some flaws but overall satisfactory.,1
7539,1539,0.9,24-11-2023,584,Some flaws but overall satisfactory.,1
7543,43,2.6,02-11-2024,585,"Great value, pleasantly surprised.",3
7543,1543,2.6,18-04-2024,586,"Great value, pleasantly surprised.",3
6003,3,0.9,03-12-2023,587,"Excellent quality, would buy again.",1
6003,1503,0.9,18-05-2024,588,"Excellent quality, would buy again.",1
4516,16,3.5,30-04-2024,589,"Customer service was excellent, product too.",4
4516,1516,3.5,24-09-2024,590,"Customer service was excellent, product too.",4
4568,68,2.6,31-03-2024,591,Needs some refinement but promising.,3
4568,1568,2.6,26-05-2024,592,Needs some refinement but promising.,3
6064,64,1.7,17-03-2024,593,Not quite what I was hoping for.,2
6064,1564,1.7,13-11-2024,594,Not quite what I was hoping for.,2
6049,49,0.9,24-04-2024,595,"Not the best, but gets the job done.",1
6049,1549,0.9,31-07-2024,596,"Not the best, but gets the job done.",1
3016,16,3.5,10-02-2024,597,"Customer service was excellent, product too.",4
3016,1516,3.5,22-05-2024,598,"Customer service was excellent, product too.",4
61,61,3.5,15-03-2024,599,Better than I anticipated.,4
61,1561,3.5,18-12-2023,600,Better than I anticipated.,4
1532,32,4.3,12-07-2024,601,"Functions perfectly, no issues so far.",5
1532,1532,4.3,28-02-2024,602,"Functions perfectly, no issues so far.",5
1526,1526,0.9,17-02-2024,603,"Easy to use, great features.",1
1526,26,0.9,18-06-2024,604,"Easy to use, great features.",1
7545,1545,1.7,09-06-2024,605,Exceeded my expectations completely.,2
7545,45,1.7,23-10-2024,606,Exceeded my expectations completely.,2
3021,1521,1.7,15-11-2024,607,Exactly what I was looking for.,2
3021,21,1.7,20-05-2024,608,Exactly what I was looking for.,2
3038,38,3.5,21-04-2024,609,Worth every penny spent.,4
3038,1538,3.5,10-03-2024,610,Worth every penny spent.,4
3068,68,2.6,12-03-2024,611,Needs some refinement but promising.,3
3068,1568,2.6,04-01-2024,612,Needs some refinement but promising.,3
7535,1535,3.5,04-10-2024,613,Quality control needs improvement.,4
7535,35,3.5,04-02-2024,614,Quality control needs improvement.,4
6022,1522,2.6,09-08-2024,615,Better than similar products I have tried.,3
6022,22,2.6,07-05-2024,616,Better than similar products I have tried.,3
9053,1553,4.3,01-07-2024,617,Good features but poor execution.,5
9053,53,4.3,29-01-2024,618,Good features but poor execution.,5
26,1526,0.9,28-06-2024,619,"Easy to use, great features.",1
26,26,0.9,06-04-2024,620,"Easy to use, great features.",1
1537,37,4.3,06-09-2024,621,"Does the basics well, nothing fancy.",5
1537,1537,4.3,05-12-2023,622,"Does the basics well, nothing fancy.",5
1513,13,4.3,23-11-2023,623,"Perfect for my needs, highly recommend.",5
1513,1513,4.3,11-10-2024,624,"Perfect for my needs, highly recommend.",5
1545,1545,1.7,25-12-2023,625,Exceeded my expectations completely.,2
1545,45,1.7,07-12-2023,626,Exceeded my expectations completely.,2
12,12,3.5,07-05-2024,627,Could be better for the price point.,4
12,1512,3.5,15-08-2024,628,Could be better for the price point.,4
9074,1574,1.7,08-07-2024,629,"Fantastic product, fast shipping.",2
9074,74,1.7,12-02-2024,630,"Fantastic product, fast shipping.",2
7525,25,0.9,03-03-2024,631,Decent product but overpriced.,1
7525,1525,0.9,24-11-2023,632,Decent product but overpriced.,1
7523,23,0.9,29-03-2024,633,Nice design but functionality is lacking.,1
7523,1523,0.9,21-11-2023,634,Nice design but functionality is lacking.,1
7577,77,1.7,20-10-2024,635,Satisfied with the purchase overall.,2
7577,1577,1.7,29-11-2023,636,Satisfied with the purchase overall.,2
48,1548,3.5,19-12-2023,637,Wish I had bought this sooner!,4
48,48,3.5,18-07-2024,638,Wish I had bought this sooner!,4
4535,1535,3.5,03-07-2024,639,Quality control needs improvement.,4
4535,35,3.5,25-01-2024,640,Quality control needs improvement.,4
7526,1526,0.9,22-03-2024,641,"Easy to use, great features.",1
7526,26,0.9,24-12-2023,642,"Easy to use, great features.",1
9036,36,1.7,24-03-2024,643,Outstanding performance and reliability.,2
9036,1536,1.7,17-05-2024,644,Outstanding performance and reliability.,2
76,1576,2.6,12-09-2024,645,"Great features, worth the wait.",3
76,76,2.6,01-06-2024,646,"Great features, worth the wait.",3
74,1574,1.7,09-08-2024,647,"Fantastic product, fast shipping.",2
74,74,1.7,02-06-2024,648,"Fantastic product, fast shipping.",2
3020,1520,2.6,30-04-2024,649,"Not worth the money, save your cash.",3
3020,20,2.6,17-07-2024,650,"Not worth the money, save your cash.",3
3069,69,0.9,29-08-2024,651,Amazing value for the features.,1
3069,1569,0.9,11-11-2024,652,Amazing value for the features.,1
9052,1552,1.7,11-09-2024,653,"Reliable product, no regrets.",2
9052,52,1.7,22-11-2023,654,"Reliable product, no regrets.",2
4552,1552,1.7,18-12-2023,655,"Reliable product, no regrets.",2
4552,52,1.7,24-05-2024,656,"Reliable product, no regrets.",2
9004,1504,0.9,30-08-2024,657,The product arrived late but works well.,1
9004,4,0.9,06-04-2024,658,The product arrived late but works well.,1
1542,42,4.3,30-05-2024,659,Simple to set up and use daily.,5
1542,1542,4.3,05-06-2024,660,Simple to set up and use daily.,5
3056,1556,0.9,10-03-2024,661,Love the design and functionality.,1
3056,56,0.9,23-02-2024,662,Love the design and functionality.,1
7573,1573,4.3,25-04-2024,663,Works well but expensive for what it is.,5
7573,73,4.3,25-11-2023,664,Works well but expensive for what it is.,5
67,1567,3.5,13-05-2024,665,Impressive attention to detail.,4
67,67,3.5,02-07-2024,666,Impressive attention to detail.,4
3014,1514,1.7,24-09-2024,667,"Average product, nothing special.",2
3014,14,1.7,27-07-2024,668,"Average product, nothing special.",2
9044,1544,4.3,03-07-2024,669,Minor issues but works as intended.,5
9044,44,4.3,07-02-2024,670,Minor issues but works as intended.,5
4550,1550,2.6,12-07-2024,671,Outstanding quality and design.,3
4550,50,2.6,28-10-2024,672,Outstanding quality and design.,3
1570,70,2.6,09-11-2024,673,Met my expectations perfectly.,3
1570,1570,2.6,01-03-2024,674,Met my expectations perfectly.,3
3010,10,1.7,09-09-2024,675,Very impressed with the build quality.,2
3010,1510,1.7,26-09-2024,676,Very impressed with the build quality.,2
1566,1566,0.9,11-08-2024,677,Basic functionality but reliable.,1
1566,66,0.9,12-11-2024,678,Basic functionality but reliable.,1
4536,36,1.7,20-02-2024,679,Outstanding performance and reliability.,2
4536,1536,1.7,12-12-2023,680,Outstanding performance and reliability.,2
9073,1573,4.3,26-12-2023,681,Works well but expensive for what it is.,5
9073,73,4.3,21-11-2023,682,Works well but expensive for what it is.,5
3052,1552,1.7,05-08-2024,683,"Reliable product, no regrets.",2
3052,52,1.7,05-05-2024,684,"Reliable product, no regrets.",2
4579,79,0.9,14-01-2024,685,Would definitely buy again!,1
4579,1579,0.9,25-09-2024,686,Would definitely buy again!,1
4533,1533,3.5,29-07-2024,687,Good product but shipping took forever.,4
4533,33,3.5,25-07-2024,688,Good product but shipping took forever.,4
9020,1520,2.6,04-11-2024,689,"Not worth the money, save your cash.",3
9020,20,2.6,18-04-2024,690,"Not worth the money, save your cash.",3
7556,1556,0.9,18-06-2024,691,Love the design and functionality.,1
7556,56,0.9,18-01-2024,692,Love the design and functionality.,1
1551,51,0.9,11-09-2024,693,Mixed feelings about this one.,1
1551,1551,0.9,17-01-2024,694,Mixed feelings about this one.,1
4565,65,1.7,30-08-2024,695,Superior quality compared to competitors.,2
4565,1565,1.7,07-04-2024,696,Superior quality compared to competitors.,2
3048,1548,3.5,12-05-2024,697,Wish I had bought this sooner!,4
3048,48,3.5,06-11-2024,698,Wish I had bought this sooner!,4
9032,32,4.3,20-03-2024,699,"Functions perfectly, no issues so far.",5
9032,1532,4.3,22-12-2023,700,"Functions perfectly, no issues so far.",5
9029,29,0.9,26-09-2024,701,"Pretty good, room for improvement though.",1
9029,1529,0.9,28-10-2024,702,"Pretty good, room for improvement though.",1
63,1563,3.5,29-03-2024,703,Happy with the performance so far.,4
63,63,3.5,22-04-2024,704,Happy with the performance so far.,4
7565,65,1.7,17-12-2023,705,Superior quality compared to competitors.,2
7565,1565,1.7,31-07-2024,706,Superior quality compared to competitors.,2
9071,71,4.3,05-12-2023,707,Solid product despite minor flaws.,5
9071,1571,4.3,24-04-2024,708,Solid product despite minor flaws.,5
6061,61,3.5,09-09-2024,709,Better than I anticipated.,4
6061,1561,3.5,01-07-2024,710,Better than I anticipated.,4
9042,42,4.3,07-06-2024,711,Simple to set up and use daily.,5
9042,1542,4.3,29-06-2024,712,Simple to set up and use daily.,5
71,71,4.3,18-06-2024,713,Solid product despite minor flaws.,5
71,1571,4.3,07-12-2023,714,Solid product despite minor flaws.,5
6065,65,1.7,27-12-2023,715,Superior quality compared to competitors.,2
6065,1565,1.7,03-12-2023,716,Superior quality compared to competitors.,2
7552,1552,1.7,22-12-2023,717,"Reliable product, no regrets.",2
7552,52,1.7,28-06-2024,718,"Reliable product, no regrets.",2
6001,1501,3.5,17-03-2024,719,"Great product, very satisfied!",4
6001,1,3.5,24-04-2024,720,"Great product, very satisfied!",4
77,77,1.7,25-05-2024,721,Satisfied with the purchase overall.,2
77,1577,1.7,12-07-2024,722,Satisfied with the purchase overall.,2
4556,1556,0.9,16-10-2024,723,Love the design and functionality.,1
4556,56,0.9,28-01-2024,724,Love the design and functionality.,1
1548,1548,3.5,26-08-2024,725,Wish I had bought this sooner!,4
1548,48,3.5,08-05-2024,726,Wish I had bought this sooner!,4
3046,1546,1.7,06-03-2024,727,"Just average, nothing remarkable.",2
3046,46,1.7,29-03-2024,728,"Just average, nothing remarkable.",2
1553,1553,4.3,15-06-2024,729,Good features but poor execution.,5
1553,53,4.3,09-02-2024,730,Good features but poor execution.,5
7557,57,2.6,22-11-2023,731,Some improvements needed but good overall.,3
7557,1557,2.6,27-02-2024,732,Some improvements needed but good overall.,3
6004,1504,0.9,30-05-2024,733,The product arrived late but works well.,1
6004,4,0.9,06-01-2024,734,The product arrived late but works well.,1
6068,68,2.6,15-07-2024,735,Needs some refinement but promising.,3
6068,1568,2.6,19-03-2024,736,Needs some refinement but promising.,3
7572,72,4.3,04-07-2024,737,Really impressed with the quality.,5
7572,1572,4.3,26-02-2024,738,Really impressed with the quality.,5
6079,79,0.9,20-02-2024,739,Would definitely buy again!,1
6079,1579,0.9,09-04-2024,740,Would definitely buy again!,1
9049,49,0.9,09-07-2024,741,"Not the best, but gets the job done.",1
9049,1549,0.9,20-05-2024,742,"Not the best, but gets the job done.",1
9040,40,1.7,18-11-2023,743,Impressive features for the price.,2
9040,1540,1.7,21-04-2024,744,Impressive features for the price.,2
6044,1544,4.3,17-09-2024,745,Minor issues but works as intended.,5
6044,44,4.3,29-06-2024,746,Minor issues but works as intended.,5
7528,28,0.9,31-03-2024,747,"Solid construction, feels durable.",1
7528,1528,0.9,27-05-2024,748,"Solid construction, feels durable.",1
1572,72,4.3,19-07-2024,749,Really impressed with the quality.,5
1572,1572,4.3,15-08-2024,750,Really impressed with the quality.,5
9002,2,0.9,28-01-2024,751,"Not what I expected, but still decent.",1
9002,1502,0.9,21-11-2023,752,"Not what I expected, but still decent.",1
3039,39,0.9,11-10-2024,753,Some flaws but overall satisfactory.,1
3039,1539,0.9,12-07-2024,754,Some flaws but overall satisfactory.,1
6027,27,4.3,21-07-2024,755,Had some issues but support was helpful.,5
6027,1527,4.3,22-12-2023,756,Had some issues but support was helpful.,5
3005,1505,0.9,10-12-2023,757,Good value for the price.,1
3005,5,0.9,19-07-2024,758,Good value for the price.,1
7537,37,4.3,29-07-2024,759,"Does the basics well, nothing fancy.",5
7537,1537,4.3,01-07-2024,760,"Does the basics well, nothing fancy.",5
36,36,1.7,17-12-2023,761,Outstanding performance and reliability.,2
36,1536,1.7,27-07-2024,762,Outstanding performance and reliability.,2
3063,1563,3.5,25-03-2024,763,Happy with the performance so far.,4
3063,63,3.5,17-12-2023,764,Happy with the performance so far.,4
4551,51,0.9,12-10-2024,765,Mixed feelings about this one.,1
4551,1551,0.9,30-06-2024,766,Mixed feelings about this one.,1
4578,78,0.9,24-10-2024,767,Good quality but instructions unclear.,1
4578,1578,0.9,06-07-2024,768,Good quality but instructions unclear.,1
9027,27,4.3,19-08-2024,769,Had some issues but support was helpful.,5
9027,1527,4.3,09-09-2024,770,Had some issues but support was helpful.,5
4525,25,0.9,30-07-2024,771,Decent product but overpriced.,1
4525,1525,0.9,06-04-2024,772,Decent product but overpriced.,1
6074,1574,1.7,17-05-2024,773,"Fantastic product, fast shipping.",2
6074,74,1.7,23-03-2024,774,"Fantastic product, fast shipping.",2
4519,1519,4.3,29-02-2024,775,"Works as advertised, no complaints.",5
4519,19,4.3,17-05-2024,776,"Works as advertised, no complaints.",5
9063,1563,3.5,24-06-2024,777,Happy with the performance so far.,4
9063,63,3.5,10-09-2024,778,Happy with the performance so far.,4
9062,1562,1.7,14-08-2024,779,"Good product, slow delivery.",2
9062,62,1.7,08-04-2024,780,"Good product, slow delivery.",2
6055,1555,2.6,10-02-2024,781,"Decent build quality, fair price.",3
6055,55,2.6,03-11-2024,782,"Decent build quality, fair price.",3
7548,1548,3.5,24-06-2024,783,Wish I had bought this sooner!,4
7548,48,3.5,03-03-2024,784,Wish I had bought this sooner!,4
1565,65,1.7,29-06-2024,785,Superior quality compared to competitors.,2
1565,1565,1.7,09-08-2024,786,Superior quality compared to competitors.,2
7511,1511,3.5,03-01-2024,787,"Shipping was fast, product works great!",4
7511,11,3.5,10-08-2024,788,"Shipping was fast, product works great!",4
4554,1554,1.7,22-04-2024,789,Lives up to the hype completely.,2
4554,54,1.7,02-11-2024,790,Lives up to the hype completely.,2
4544,1544,4.3,03-07-2024,791,Minor issues but works as intended.,5
4544,44,4.3,02-08-2024,792,Minor issues but works as intended.,5
4511,1511,3.5,16-10-2024,793,"Shipping was fast, product works great!",4
4511,11,3.5,27-03-2024,794,"Shipping was fast, product works great!",4
1510,10,1.7,01-04-2024,795,Very impressed with the build quality.,2
1510,1510,1.7,15-11-2024,796,Very impressed with the build quality.,2
9060,1560,0.9,05-10-2024,797,Definitely recommend to others.,1
9060,60,0.9,13-03-2024,798,Definitely recommend to others.,1
1561,61,3.5,06-04-2024,799,Better than I anticipated.,4
1561,1561,3.5,21-07-2024,800,Better than I anticipated.,4
9037,37,4.3,05-03-2024,801,"Does the basics well, nothing fancy.",5
9037,1537,4.3,10-06-2024,802,"Does the basics well, nothing fancy.",5
6043,43,2.6,19-06-2024,803,"Great value, pleasantly surprised.",3
6043,1543,2.6,27-02-2024,804,"Great value, pleasantly surprised.",3
7536,36,1.7,17-11-2023,805,Outstanding performance and reliability.,2
7536,1536,1.7,09-06-2024,806,Outstanding performance and reliability.,2
9013,13,4.3,25-10-2024,807,"Perfect for my needs, highly recommend.",5
9013,1513,4.3,11-07-2024,808,"Perfect for my needs, highly recommend.",5
7555,1555,2.6,18-03-2024,809,"Decent build quality, fair price.",3
7555,55,2.6,03-05-2024,810,"Decent build quality, fair price.",3
3032,32,4.3,17-04-2024,811,"Functions perfectly, no issues so far.",5
3032,1532,4.3,06-09-2024,812,"Functions perfectly, no issues so far.",5
3015,1515,2.6,02-02-2024,813,"Lasted longer than expected, good purchase.",3
3015,15,2.6,17-12-2023,814,"Lasted longer than expected, good purchase.",3
9076,1576,2.6,23-07-2024,815,"Great features, worth the wait.",3
9076,76,2.6,22-05-2024,816,"Great features, worth the wait.",3
79,79,0.9,11-04-2024,817,Would definitely buy again!,1
79,1579,0.9,21-01-2024,818,Would definitely buy again!,1
9017,1517,4.3,28-02-2024,819,Disappointed with the overall quality.,5
9017,17,4.3,28-01-2024,820,Disappointed with the overall quality.,5
3042,42,4.3,22-08-2024,821,Simple to set up and use daily.,5
3042,1542,4.3,10-12-2023,822,Simple to set up and use daily.,5
4534,34,3.5,26-11-2023,823,Really happy with this purchase.,4
4534,1534,3.5,28-07-2024,824,Really happy with this purchase.,4
4559,1559,1.7,19-03-2024,825,Started strong but deteriorated quickly.,2
4559,59,1.7,01-01-2024,826,Started strong but deteriorated quickly.,2
9072,72,4.3,13-11-2024,827,Really impressed with the quality.,5
9072,1572,4.3,18-03-2024,828,Really impressed with the quality.,5
4532,32,4.3,12-12-2023,829,"Functions perfectly, no issues so far.",5
4532,1532,4.3,22-05-2024,830,"Functions perfectly, no issues so far.",5
6037,37,4.3,28-09-2024,831,"Does the basics well, nothing fancy.",5
6037,1537,4.3,24-08-2024,832,"Does the basics well, nothing fancy.",5
3033,1533,3.5,11-04-2024,833,Good product but shipping took forever.,4
3033,33,3.5,05-11-2024,834,Good product but shipping took forever.,4
4520,1520,2.6,02-06-2024,835,"Not worth the money, save your cash.",3
4520,20,2.6,09-06-2024,836,"Not worth the money, save your cash.",3
4529,29,0.9,10-04-2024,837,"Pretty good, room for improvement though.",1
4529,1529,0.9,15-07-2024,838,"Pretty good, room for improvement though.",1
1550,1550,2.6,11-10-2024,839,Outstanding quality and design.,3
1550,50,2.6,05-03-2024,840,Outstanding quality and design.,3
28,28,0.9,21-01-2024,841,"Solid construction, feels durable.",1
28,1528,0.9,24-11-2023,842,"Solid construction, feels durable.",1
7564,64,1.7,09-07-2024,843,Not quite what I was hoping for.,2
7564,1564,1.7,30-12-2023,844,Not quite what I was hoping for.,2
46,1546,1.7,20-12-2023,845,"Just average, nothing remarkable.",2
46,46,1.7,10-01-2024,846,"Just average, nothing remarkable.",2
1576,1576,2.6,03-07-2024,847,"Great features, worth the wait.",3
1576,76,2.6,02-10-2024,848,"Great features, worth the wait.",3
